90-PK-DDIs.txt	diazepam	acetylsalicylic acid	20	20	true	negative	Atomoxetine did not affect the binding of warfarin, acetylsalicylic acid, phenytoin, or diazepam to human albumin.
90-PK-DDIs.txt	diazepam	atomoxetine	20	19	true	negative	7.8 Drugs Highly Bound to Plasma Protein    In vitro drug-displacement studies were conducted with atomoxetine and other highly-bound drugs at therapeutic concentrations.  Atomoxetine did not affect the binding of warfarin, acetylsalicylic acid, phenytoin, or diazepam to human albumin.
90-PK-DDIs.txt	diazepam	atomoxetine hydrochloride	20	18	true	negative	7.7 Methylphenidate    Coadministration of methylphenidate with atomoxetine hydrochloride did not increase cardiovascular effects beyond those seen with methylphenidate alone.  7.8 Drugs Highly Bound to Plasma Protein    In vitro drug-displacement studies were conducted with atomoxetine and other highly-bound drugs at therapeutic concentrations.  Atomoxetine did not affect the binding of warfarin, acetylsalicylic acid, phenytoin, or diazepam to human albumin.
90-PK-DDIs.txt	diazepam	methylphenidate	20	18	true	negative	7.7 Methylphenidate    Coadministration of methylphenidate with atomoxetine hydrochloride did not increase cardiovascular effects beyond those seen with methylphenidate alone.  7.8 Drugs Highly Bound to Plasma Protein    In vitro drug-displacement studies were conducted with atomoxetine and other highly-bound drugs at therapeutic concentrations.  Atomoxetine did not affect the binding of warfarin, acetylsalicylic acid, phenytoin, or diazepam to human albumin.
90-PK-DDIs.txt	diazepam	omeprazole	20	22	true	negative	Atomoxetine did not affect the binding of warfarin, acetylsalicylic acid, phenytoin, or diazepam to human albumin.  Similarly, these compounds did not affect the binding of atomoxetine to human albumin.  7.9 Drugs that Affect Gastric pH    Drugs that elevate gastric pH (magnesium hydroxide/aluminum hydroxide, omeprazole) had no effect on atomoxetine hydrochloride bioavailability.
90-PK-DDIs.txt	diazepam	phenytoin	20	20	true	negative	Atomoxetine did not affect the binding of warfarin, acetylsalicylic acid, phenytoin, or diazepam to human albumin.
90-PK-DDIs.txt	diazepam	warfarin	20	20	true	negative	Atomoxetine did not affect the binding of warfarin, acetylsalicylic acid, phenytoin, or diazepam to human albumin.
90-PK-DDIs.txt	fluoxetine	atomoxetine	4	4	true	positive	7.2 Effect of CYP2D6 Inhibitors on Atomoxetine    In extensive metabolizers (EMs), inhibitors of CYP2D6 (e.g., paroxetine, fluoxetine, and quinidine) increase atomoxetine steady-state plasma concentrations to exposures similar to those observed in poor metabolizers (PMs).
90-PK-DDIs.txt	methylphenidate	acetylsalicylic acid	18	20	true	negative	7.7 Methylphenidate    Coadministration of methylphenidate with atomoxetine hydrochloride did not increase cardiovascular effects beyond those seen with methylphenidate alone.  7.8 Drugs Highly Bound to Plasma Protein    In vitro drug-displacement studies were conducted with atomoxetine and other highly-bound drugs at therapeutic concentrations.  Atomoxetine did not affect the binding of warfarin, acetylsalicylic acid, phenytoin, or diazepam to human albumin.
90-PK-DDIs.txt	methylphenidate	warfarin	18	20	true	negative	7.7 Methylphenidate    Coadministration of methylphenidate with atomoxetine hydrochloride did not increase cardiovascular effects beyond those seen with methylphenidate alone.  7.8 Drugs Highly Bound to Plasma Protein    In vitro drug-displacement studies were conducted with atomoxetine and other highly-bound drugs at therapeutic concentrations.  Atomoxetine did not affect the binding of warfarin, acetylsalicylic acid, phenytoin, or diazepam to human albumin.
90-PK-DDIs.txt	midazolam	albuterol	13	11	true	negative	However, these effects on heart rate and blood pressure were not seen in another study after the coadministration with inhaled dose of albuterol (200 to 800 mcg) and atomoxetine (80 mg QD for 5 days) in 21 healthy Asian subjects who were excluded for poor metabolizer status.  7.5 Effect of Atomoxetine on P450 Enzymes    Atomoxetine did not cause clinically important inhibition or induction of cytochrome P450 enzymes, including CYP1A2, CYP3A, CYP2D6, and CYP2C9.  CYP3A Substrate (e.g., Midazolam) — Coadministration of atomoxetine hydrochloride (60 mg BID for 12 days) with midazolam, a model compound for CYP3A4 metabolized drugs (single dose of 5 mg), resulted in 15% increase in AUC of midazolam.
90-PK-DDIs.txt	midazolam	atomoxetine	13	11	true	negative	However, these effects on heart rate and blood pressure were not seen in another study after the coadministration with inhaled dose of albuterol (200 to 800 mcg) and atomoxetine (80 mg QD for 5 days) in 21 healthy Asian subjects who were excluded for poor metabolizer status.  7.5 Effect of Atomoxetine on P450 Enzymes    Atomoxetine did not cause clinically important inhibition or induction of cytochrome P450 enzymes, including CYP1A2, CYP3A, CYP2D6, and CYP2C9.  CYP3A Substrate (e.g., Midazolam) — Coadministration of atomoxetine hydrochloride (60 mg BID for 12 days) with midazolam, a model compound for CYP3A4 metabolized drugs (single dose of 5 mg), resulted in 15% increase in AUC of midazolam.
90-PK-DDIs.txt	midazolam	desipramine	13	15	true	negative	CYP3A Substrate (e.g., Midazolam) — Coadministration of atomoxetine hydrochloride (60 mg BID for 12 days) with midazolam, a model compound for CYP3A4 metabolized drugs (single dose of 5 mg), resulted in 15% increase in AUC of midazolam.  No dose adjustment is recommended for drugs metabolized by CYP3A.  CYP2D6 Substrate (e.g., Desipramine) — Coadministration of atomoxetine hydrochloride (40 or 60 mg BID for 13 days) with desipramine, a model compound for CYP2D6 metabolized drugs (single dose of 50 mg), did not alter the pharmacokinetics of desipramine.
90-PK-DDIs.txt	midazolam	p450	13	12	true	negative	7.5 Effect of Atomoxetine on P450 Enzymes    Atomoxetine did not cause clinically important inhibition or induction of cytochrome P450 enzymes, including CYP1A2, CYP3A, CYP2D6, and CYP2C9.  CYP3A Substrate (e.g., Midazolam) — Coadministration of atomoxetine hydrochloride (60 mg BID for 12 days) with midazolam, a model compound for CYP3A4 metabolized drugs (single dose of 5 mg), resulted in 15% increase in AUC of midazolam.
90-PK-DDIs.txt	omeprazole	acetylsalicylic acid	22	20	true	negative	Atomoxetine did not affect the binding of warfarin, acetylsalicylic acid, phenytoin, or diazepam to human albumin.  Similarly, these compounds did not affect the binding of atomoxetine to human albumin.  7.9 Drugs that Affect Gastric pH    Drugs that elevate gastric pH (magnesium hydroxide/aluminum hydroxide, omeprazole) had no effect on atomoxetine hydrochloride bioavailability.
90-PK-DDIs.txt	omeprazole	atomoxetine	22	21	true	negative	Similarly, these compounds did not affect the binding of atomoxetine to human albumin.  7.9 Drugs that Affect Gastric pH    Drugs that elevate gastric pH (magnesium hydroxide/aluminum hydroxide, omeprazole) had no effect on atomoxetine hydrochloride bioavailability.
90-PK-DDIs.txt	omeprazole	atomoxetine hydrochloride	22	22	true	negative	7.9 Drugs that Affect Gastric pH    Drugs that elevate gastric pH (magnesium hydroxide/aluminum hydroxide, omeprazole) had no effect on atomoxetine hydrochloride bioavailability.
90-PK-DDIs.txt	omeprazole	phenytoin	22	20	true	negative	Atomoxetine did not affect the binding of warfarin, acetylsalicylic acid, phenytoin, or diazepam to human albumin.  Similarly, these compounds did not affect the binding of atomoxetine to human albumin.  7.9 Drugs that Affect Gastric pH    Drugs that elevate gastric pH (magnesium hydroxide/aluminum hydroxide, omeprazole) had no effect on atomoxetine hydrochloride bioavailability.
90-PK-DDIs.txt	p450	atomoxetine	6	4	true	positive	7.2 Effect of CYP2D6 Inhibitors on Atomoxetine    In extensive metabolizers (EMs), inhibitors of CYP2D6 (e.g., paroxetine, fluoxetine, and quinidine) increase atomoxetine steady-state plasma concentrations to exposures similar to those observed in poor metabolizers (PMs).  In EM individuals treated with paroxetine or fluoxetine, the AUC of atomoxetine is approximately 6- to 8-fold and Css,max is about 3- to 4-fold greater than atomoxetine alone.  In vitro studies suggest that coadministration of cytochrome P450 inhibitors to PMs will not increase the plasma concentrations of atomoxetine.
90-PK-DDIs.txt	p450	fluoxetine	6	4	true	positive	7.2 Effect of CYP2D6 Inhibitors on Atomoxetine    In extensive metabolizers (EMs), inhibitors of CYP2D6 (e.g., paroxetine, fluoxetine, and quinidine) increase atomoxetine steady-state plasma concentrations to exposures similar to those observed in poor metabolizers (PMs).  In EM individuals treated with paroxetine or fluoxetine, the AUC of atomoxetine is approximately 6- to 8-fold and Css,max is about 3- to 4-fold greater than atomoxetine alone.  In vitro studies suggest that coadministration of cytochrome P450 inhibitors to PMs will not increase the plasma concentrations of atomoxetine.
90-PK-DDIs.txt	paroxetine	atomoxetine	4	4	true	positive	7.2 Effect of CYP2D6 Inhibitors on Atomoxetine    In extensive metabolizers (EMs), inhibitors of CYP2D6 (e.g., paroxetine, fluoxetine, and quinidine) increase atomoxetine steady-state plasma concentrations to exposures similar to those observed in poor metabolizers (PMs).
90-PK-DDIs.txt	paroxetine	fluoxetine	4	4	true	positive	7.2 Effect of CYP2D6 Inhibitors on Atomoxetine    In extensive metabolizers (EMs), inhibitors of CYP2D6 (e.g., paroxetine, fluoxetine, and quinidine) increase atomoxetine steady-state plasma concentrations to exposures similar to those observed in poor metabolizers (PMs).
90-PK-DDIs.txt	paroxetine	p450	4	6	true	positive	7.2 Effect of CYP2D6 Inhibitors on Atomoxetine    In extensive metabolizers (EMs), inhibitors of CYP2D6 (e.g., paroxetine, fluoxetine, and quinidine) increase atomoxetine steady-state plasma concentrations to exposures similar to those observed in poor metabolizers (PMs).  In EM individuals treated with paroxetine or fluoxetine, the AUC of atomoxetine is approximately 6- to 8-fold and Css,max is about 3- to 4-fold greater than atomoxetine alone.  In vitro studies suggest that coadministration of cytochrome P450 inhibitors to PMs will not increase the plasma concentrations of atomoxetine.
90-PK-DDIs.txt	paroxetine	quinidine	4	4	true	positive	7.2 Effect of CYP2D6 Inhibitors on Atomoxetine    In extensive metabolizers (EMs), inhibitors of CYP2D6 (e.g., paroxetine, fluoxetine, and quinidine) increase atomoxetine steady-state plasma concentrations to exposures similar to those observed in poor metabolizers (PMs).
90-PK-DDIs.txt	phenytoin	acetylsalicylic acid	20	20	true	negative	Atomoxetine did not affect the binding of warfarin, acetylsalicylic acid, phenytoin, or diazepam to human albumin.
90-PK-DDIs.txt	phenytoin	atomoxetine	20	19	true	negative	7.8 Drugs Highly Bound to Plasma Protein    In vitro drug-displacement studies were conducted with atomoxetine and other highly-bound drugs at therapeutic concentrations.  Atomoxetine did not affect the binding of warfarin, acetylsalicylic acid, phenytoin, or diazepam to human albumin.
90-PK-DDIs.txt	phenytoin	atomoxetine hydrochloride	20	18	true	negative	7.7 Methylphenidate    Coadministration of methylphenidate with atomoxetine hydrochloride did not increase cardiovascular effects beyond those seen with methylphenidate alone.  7.8 Drugs Highly Bound to Plasma Protein    In vitro drug-displacement studies were conducted with atomoxetine and other highly-bound drugs at therapeutic concentrations.  Atomoxetine did not affect the binding of warfarin, acetylsalicylic acid, phenytoin, or diazepam to human albumin.
90-PK-DDIs.txt	phenytoin	methylphenidate	20	18	true	negative	7.7 Methylphenidate    Coadministration of methylphenidate with atomoxetine hydrochloride did not increase cardiovascular effects beyond those seen with methylphenidate alone.  7.8 Drugs Highly Bound to Plasma Protein    In vitro drug-displacement studies were conducted with atomoxetine and other highly-bound drugs at therapeutic concentrations.  Atomoxetine did not affect the binding of warfarin, acetylsalicylic acid, phenytoin, or diazepam to human albumin.
90-PK-DDIs.txt	quinidine	atomoxetine	4	4	true	positive	7.2 Effect of CYP2D6 Inhibitors on Atomoxetine    In extensive metabolizers (EMs), inhibitors of CYP2D6 (e.g., paroxetine, fluoxetine, and quinidine) increase atomoxetine steady-state plasma concentrations to exposures similar to those observed in poor metabolizers (PMs).
90-PK-DDIs.txt	quinidine	fluoxetine	4	4	true	positive	7.2 Effect of CYP2D6 Inhibitors on Atomoxetine    In extensive metabolizers (EMs), inhibitors of CYP2D6 (e.g., paroxetine, fluoxetine, and quinidine) increase atomoxetine steady-state plasma concentrations to exposures similar to those observed in poor metabolizers (PMs).
